rank,t_ns,state,collective,n_send,n_recv
9,0.0,RECV,0,0,4
10,0.0,RECV,0,0,4
11,0.0,RECV,0,0,4
12,0.0,RECV,0,0,4
13,0.0,RECV,0,0,4
14,0.0,RECV,0,0,4
15,0.0,RECV,0,0,4
16,0.0,RECV,0,0,4
17,0.0,RECV,0,0,4
18,0.0,RECV,0,0,4
19,0.0,RECV,0,0,4
20,0.0,RECV,0,0,4
21,0.0,RECV,0,0,4
22,0.0,RECV,0,0,4
23,0.0,RECV,0,0,4
24,0.0,RECV,0,0,4
25,0.0,RECV,0,0,4
26,0.0,RECV,0,0,4
27,0.0,RECV,0,0,4
28,0.0,RECV,0,0,4
29,0.0,RECV,0,0,4
30,0.0,RECV,0,0,4
31,0.0,RECV,0,0,4
0,1746042.9,IDLE,0,0,0
1,1746042.9,IDLE,0,0,0
2,1746042.9,IDLE,0,0,0
3,1746042.9,IDLE,0,0,0
4,1746042.9,IDLE,0,0,0
5,1746042.9,IDLE,0,0,0
6,1746042.9,IDLE,0,0,0
7,1746042.9,IDLE,0,0,0
8,1746042.9,IDLE,0,0,0
9,1746042.9,IDLE,0,0,0
10,1746042.9,IDLE,0,0,0
11,1746042.9,IDLE,0,0,0
12,1746042.9,IDLE,0,0,0
13,1746042.9,IDLE,0,0,0
14,1746042.9,IDLE,0,0,0
15,1746042.9,IDLE,0,0,0
16,1746042.9,IDLE,0,0,0
17,1746042.9,IDLE,0,0,0
18,1746042.9,IDLE,0,0,0
19,1746042.9,IDLE,0,0,0
20,1746042.9,IDLE,0,0,0
21,1746042.9,IDLE,0,0,0
22,1746042.9,IDLE,0,0,0
23,1746042.9,IDLE,0,0,0
24,1746042.9,IDLE,0,0,0
25,1746042.9,IDLE,0,0,0
26,1746042.9,IDLE,0,0,0
27,1746042.9,IDLE,0,0,0
28,1746042.9,IDLE,0,0,0
29,1746042.9,IDLE,0,0,0
30,1746042.9,IDLE,0,0,0
31,1746042.9,IDLE,0,0,0
0,1746042.9,SEND+RECV,1,3,31
1,1746042.9,SEND+RECV,1,3,31
2,1746042.9,SEND+RECV,1,3,31
3,1746042.9,SEND+RECV,1,3,31
4,1746042.9,SEND,1,4,0
5,1746042.9,SEND,1,4,0
6,1746042.9,SEND,1,4,0
7,1746042.9,SEND,1,4,0
8,1746042.9,SEND,1,4,0
9,1746042.9,SEND,1,4,0
10,1746042.9,SEND,1,4,0
11,1746042.9,SEND,1,4,0
12,1746042.9,SEND,1,4,0
13,1746042.9,SEND,1,4,0
14,1746042.9,SEND,1,4,0
15,1746042.9,SEND,1,4,0
16,1746042.9,SEND,1,4,0
17,1746042.9,SEND,1,4,0
18,1746042.9,SEND,1,4,0
19,1746042.9,SEND,1,4,0
20,1746042.9,SEND,1,4,0
21,1746042.9,SEND,1,4,0
22,1746042.9,SEND,1,4,0
23,1746042.9,SEND,1,4,0
24,1746042.9,SEND,1,4,0
25,1746042.9,SEND,1,4,0
26,1746042.9,SEND,1,4,0
27,1746042.9,SEND,1,4,0
28,1746042.9,SEND,1,4,0
29,1746042.9,SEND,1,4,0
30,1746042.9,SEND,1,4,0
31,1746042.9,SEND,1,4,0
0,3173662.7,IDLE,1,0,0
1,3173662.7,IDLE,1,0,0
2,3173662.7,IDLE,1,0,0
3,3173662.7,IDLE,1,0,0
4,3173662.7,IDLE,1,0,0
5,3173662.7,IDLE,1,0,0
6,3173662.7,IDLE,1,0,0
7,3173662.7,IDLE,1,0,0
8,3173662.7,IDLE,1,0,0
9,3173662.7,IDLE,1,0,0
10,3173662.7,IDLE,1,0,0
11,3173662.7,IDLE,1,0,0
12,3173662.7,IDLE,1,0,0
13,3173662.7,IDLE,1,0,0
14,3173662.7,IDLE,1,0,0
15,3173662.7,IDLE,1,0,0
16,3173662.7,IDLE,1,0,0
17,3173662.7,IDLE,1,0,0
18,3173662.7,IDLE,1,0,0
19,3173662.7,IDLE,1,0,0
20,3173662.7,IDLE,1,0,0
21,3173662.7,IDLE,1,0,0
22,3173662.7,IDLE,1,0,0
23,3173662.7,IDLE,1,0,0
24,3173662.7,IDLE,1,0,0
25,3173662.7,IDLE,1,0,0
26,3173662.7,IDLE,1,0,0
27,3173662.7,IDLE,1,0,0
28,3173662.7,IDLE,1,0,0
29,3173662.7,IDLE,1,0,0
30,3173662.7,IDLE,1,0,0
31,3173662.7,IDLE,1,0,0
0,3173662.7,COMPUTE,2,0,0
1,3173662.7,COMPUTE,2,0,0
2,3173662.7,COMPUTE,2,0,0
3,3173662.7,COMPUTE,2,0,0
4,3173662.7,COMPUTE,2,0,0
5,3173662.7,COMPUTE,2,0,0
6,3173662.7,COMPUTE,2,0,0
7,3173662.7,COMPUTE,2,0,0
8,3173662.7,COMPUTE,2,0,0
9,3173662.7,COMPUTE,2,0,0
10,3173662.7,COMPUTE,2,0,0
11,3173662.7,COMPUTE,2,0,0
12,3173662.7,COMPUTE,2,0,0
13,3173662.7,COMPUTE,2,0,0
14,3173662.7,COMPUTE,2,0,0
15,3173662.7,COMPUTE,2,0,0
16,3173662.7,COMPUTE,2,0,0
17,3173662.7,COMPUTE,2,0,0
18,3173662.7,COMPUTE,2,0,0
19,3173662.7,COMPUTE,2,0,0
20,3173662.7,COMPUTE,2,0,0
21,3173662.7,COMPUTE,2,0,0
22,3173662.7,COMPUTE,2,0,0
23,3173662.7,COMPUTE,2,0,0
24,3173662.7,COMPUTE,2,0,0
25,3173662.7,COMPUTE,2,0,0
26,3173662.7,COMPUTE,2,0,0
27,3173662.7,COMPUTE,2,0,0
28,3173662.7,COMPUTE,2,0,0
29,3173662.7,COMPUTE,2,0,0
30,3173662.7,COMPUTE,2,0,0
31,3173662.7,COMPUTE,2,0,0
0,3173662.7,SEND+RECV,2,31,3
1,3173662.7,SEND+RECV,2,31,3
2,3173662.7,SEND+RECV,2,31,3
3,3173662.7,SEND+RECV,2,31,3
4,3173662.7,RECV,2,0,4
5,3173662.7,RECV,2,0,4
6,3173662.7,RECV,2,0,4
7,3173662.7,RECV,2,0,4
8,3173662.7,RECV,2,0,4
9,3173662.7,RECV,2,0,4
10,3173662.7,RECV,2,0,4
11,3173662.7,RECV,2,0,4
12,3173662.7,RECV,2,0,4
13,3173662.7,RECV,2,0,4
14,3173662.7,RECV,2,0,4
15,3173662.7,RECV,2,0,4
16,3173662.7,RECV,2,0,4
17,3173662.7,RECV,2,0,4
18,3173662.7,RECV,2,0,4
19,3173662.7,RECV,2,0,4
20,3173662.7,RECV,2,0,4
21,3173662.7,RECV,2,0,4
22,3173662.7,RECV,2,0,4
23,3173662.7,RECV,2,0,4
24,3173662.7,RECV,2,0,4
25,3173662.7,RECV,2,0,4
26,3173662.7,RECV,2,0,4
27,3173662.7,RECV,2,0,4
28,3173662.7,RECV,2,0,4
29,3173662.7,RECV,2,0,4
30,3173662.7,RECV,2,0,4
31,3173662.7,RECV,2,0,4
0,4643553.3,IDLE,2,0,0
1,4643553.3,IDLE,2,0,0
2,4643553.3,IDLE,2,0,0
3,4643553.3,IDLE,2,0,0
4,4643553.3,IDLE,2,0,0
5,4643553.3,IDLE,2,0,0
6,4643553.3,IDLE,2,0,0
7,4643553.3,IDLE,2,0,0
8,4643553.3,IDLE,2,0,0
9,4643553.3,IDLE,2,0,0
10,4643553.3,IDLE,2,0,0
11,4643553.3,IDLE,2,0,0
12,4643553.3,IDLE,2,0,0
13,4643553.3,IDLE,2,0,0
14,4643553.3,IDLE,2,0,0
15,4643553.3,IDLE,2,0,0
16,4643553.3,IDLE,2,0,0
17,4643553.3,IDLE,2,0,0
18,4643553.3,IDLE,2,0,0
19,4643553.3,IDLE,2,0,0
20,4643553.3,IDLE,2,0,0
21,4643553.3,IDLE,2,0,0
22,4643553.3,IDLE,2,0,0
23,4643553.3,IDLE,2,0,0
24,4643553.3,IDLE,2,0,0
25,4643553.3,IDLE,2,0,0
26,4643553.3,IDLE,2,0,0
27,4643553.3,IDLE,2,0,0
28,4643553.3,IDLE,2,0,0
29,4643553.3,IDLE,2,0,0
30,4643553.3,IDLE,2,0,0
31,4643553.3,IDLE,2,0,0
0,4643553.3,SEND+RECV,3,3,31
1,4643553.3,SEND+RECV,3,3,31
2,4643553.3,SEND+RECV,3,3,31
3,4643553.3,SEND+RECV,3,3,31
4,4643553.3,SEND,3,4,0
5,4643553.3,SEND,3,4,0
6,4643553.3,SEND,3,4,0
7,4643553.3,SEND,3,4,0
8,4643553.3,SEND,3,4,0
9,4643553.3,SEND,3,4,0
10,4643553.3,SEND,3,4,0
11,4643553.3,SEND,3,4,0
12,4643553.3,SEND,3,4,0
13,4643553.3,SEND,3,4,0
14,4643553.3,SEND,3,4,0
15,4643553.3,SEND,3,4,0
16,4643553.3,SEND,3,4,0
17,4643553.3,SEND,3,4,0
18,4643553.3,SEND,3,4,0
19,4643553.3,SEND,3,4,0
20,4643553.3,SEND,3,4,0
21,4643553.3,SEND,3,4,0
22,4643553.3,SEND,3,4,0
23,4643553.3,SEND,3,4,0
24,4643553.3,SEND,3,4,0
25,4643553.3,SEND,3,4,0
26,4643553.3,SEND,3,4,0
27,4643553.3,SEND,3,4,0
28,4643553.3,SEND,3,4,0
29,4643553.3,SEND,3,4,0
30,4643553.3,SEND,3,4,0
31,4643553.3,SEND,3,4,0
0,6113443.8,IDLE,3,0,0
1,6113443.8,IDLE,3,0,0
2,6113443.8,IDLE,3,0,0
3,6113443.8,IDLE,3,0,0
4,6113443.8,IDLE,3,0,0
5,6113443.8,IDLE,3,0,0
6,6113443.8,IDLE,3,0,0
7,6113443.8,IDLE,3,0,0
8,6113443.8,IDLE,3,0,0
9,6113443.8,IDLE,3,0,0
10,6113443.8,IDLE,3,0,0
11,6113443.8,IDLE,3,0,0
12,6113443.8,IDLE,3,0,0
13,6113443.8,IDLE,3,0,0
14,6113443.8,IDLE,3,0,0
15,6113443.8,IDLE,3,0,0
16,6113443.8,IDLE,3,0,0
17,6113443.8,IDLE,3,0,0
18,6113443.8,IDLE,3,0,0
19,6113443.8,IDLE,3,0,0
20,6113443.8,IDLE,3,0,0
21,6113443.8,IDLE,3,0,0
22,6113443.8,IDLE,3,0,0
23,6113443.8,IDLE,3,0,0
24,6113443.8,IDLE,3,0,0
25,6113443.8,IDLE,3,0,0
26,6113443.8,IDLE,3,0,0
27,6113443.8,IDLE,3,0,0
28,6113443.8,IDLE,3,0,0
29,6113443.8,IDLE,3,0,0
30,6113443.8,IDLE,3,0,0
31,6113443.8,IDLE,3,0,0
0,6113443.8,COMPUTE,4,0,0
1,6113443.8,COMPUTE,4,0,0
2,6113443.8,COMPUTE,4,0,0
3,6113443.8,COMPUTE,4,0,0
4,6113443.8,COMPUTE,4,0,0
5,6113443.8,COMPUTE,4,0,0
6,6113443.8,COMPUTE,4,0,0
7,6113443.8,COMPUTE,4,0,0
8,6113443.8,COMPUTE,4,0,0
9,6113443.8,COMPUTE,4,0,0
10,6113443.8,COMPUTE,4,0,0
11,6113443.8,COMPUTE,4,0,0
12,6113443.8,COMPUTE,4,0,0
13,6113443.8,COMPUTE,4,0,0
14,6113443.8,COMPUTE,4,0,0
15,6113443.8,COMPUTE,4,0,0
16,6113443.8,COMPUTE,4,0,0
17,6113443.8,COMPUTE,4,0,0
18,6113443.8,COMPUTE,4,0,0
19,6113443.8,COMPUTE,4,0,0
20,6113443.8,COMPUTE,4,0,0
21,6113443.8,COMPUTE,4,0,0
22,6113443.8,COMPUTE,4,0,0
23,6113443.8,COMPUTE,4,0,0
24,6113443.8,COMPUTE,4,0,0
25,6113443.8,COMPUTE,4,0,0
26,6113443.8,COMPUTE,4,0,0
27,6113443.8,COMPUTE,4,0,0
28,6113443.8,COMPUTE,4,0,0
29,6113443.8,COMPUTE,4,0,0
30,6113443.8,COMPUTE,4,0,0
31,6113443.8,COMPUTE,4,0,0
0,6113443.8,SEND+RECV,4,31,3
1,6113443.8,SEND+RECV,4,31,3
2,6113443.8,SEND+RECV,4,31,3
3,6113443.8,SEND+RECV,4,31,3
4,6113443.8,RECV,4,0,4
5,6113443.8,RECV,4,0,4
6,6113443.8,RECV,4,0,4
7,6113443.8,RECV,4,0,4
8,6113443.8,RECV,4,0,4
9,6113443.8,RECV,4,0,4
10,6113443.8,RECV,4,0,4
11,6113443.8,RECV,4,0,4
12,6113443.8,RECV,4,0,4
13,6113443.8,RECV,4,0,4
14,6113443.8,RECV,4,0,4
15,6113443.8,RECV,4,0,4
16,6113443.8,RECV,4,0,4
17,6113443.8,RECV,4,0,4
18,6113443.8,RECV,4,0,4
19,6113443.8,RECV,4,0,4
20,6113443.8,RECV,4,0,4
21,6113443.8,RECV,4,0,4
22,6113443.8,RECV,4,0,4
23,6113443.8,RECV,4,0,4
24,6113443.8,RECV,4,0,4
25,6113443.8,RECV,4,0,4
26,6113443.8,RECV,4,0,4
27,6113443.8,RECV,4,0,4
28,6113443.8,RECV,4,0,4
29,6113443.8,RECV,4,0,4
30,6113443.8,RECV,4,0,4
31,6113443.8,RECV,4,0,4
0,7479541.8,IDLE,4,0,0
1,7479541.8,IDLE,4,0,0
2,7479541.8,IDLE,4,0,0
3,7479541.8,IDLE,4,0,0
4,7479541.8,IDLE,4,0,0
5,7479541.8,IDLE,4,0,0
6,7479541.8,IDLE,4,0,0
7,7479541.8,IDLE,4,0,0
8,7479541.8,IDLE,4,0,0
9,7479541.8,IDLE,4,0,0
10,7479541.8,IDLE,4,0,0
11,7479541.8,IDLE,4,0,0
12,7479541.8,IDLE,4,0,0
13,7479541.8,IDLE,4,0,0
14,7479541.8,IDLE,4,0,0
15,7479541.8,IDLE,4,0,0
16,7479541.8,IDLE,4,0,0
17,7479541.8,IDLE,4,0,0
18,7479541.8,IDLE,4,0,0
19,7479541.8,IDLE,4,0,0
20,7479541.8,IDLE,4,0,0
21,7479541.8,IDLE,4,0,0
22,7479541.8,IDLE,4,0,0
23,7479541.8,IDLE,4,0,0
24,7479541.8,IDLE,4,0,0
25,7479541.8,IDLE,4,0,0
26,7479541.8,IDLE,4,0,0
27,7479541.8,IDLE,4,0,0
28,7479541.8,IDLE,4,0,0
29,7479541.8,IDLE,4,0,0
30,7479541.8,IDLE,4,0,0
31,7479541.8,IDLE,4,0,0
0,7479541.8,SEND+RECV,5,3,31
1,7479541.8,SEND+RECV,5,3,31
2,7479541.8,SEND+RECV,5,3,31
3,7479541.8,SEND+RECV,5,3,31
4,7479541.8,SEND,5,4,0
5,7479541.8,SEND,5,4,0
6,7479541.8,SEND,5,4,0
7,7479541.8,SEND,5,4,0
8,7479541.8,SEND,5,4,0
9,7479541.8,SEND,5,4,0
10,7479541.8,SEND,5,4,0
11,7479541.8,SEND,5,4,0
12,7479541.8,SEND,5,4,0
13,7479541.8,SEND,5,4,0
14,7479541.8,SEND,5,4,0
15,7479541.8,SEND,5,4,0
16,7479541.8,SEND,5,4,0
17,7479541.8,SEND,5,4,0
18,7479541.8,SEND,5,4,0
19,7479541.8,SEND,5,4,0
20,7479541.8,SEND,5,4,0
21,7479541.8,SEND,5,4,0
22,7479541.8,SEND,5,4,0
23,7479541.8,SEND,5,4,0
24,7479541.8,SEND,5,4,0
25,7479541.8,SEND,5,4,0
26,7479541.8,SEND,5,4,0
27,7479541.8,SEND,5,4,0
28,7479541.8,SEND,5,4,0
29,7479541.8,SEND,5,4,0
30,7479541.8,SEND,5,4,0
31,7479541.8,SEND,5,4,0
0,8845639.7,IDLE,5,0,0
1,8845639.7,IDLE,5,0,0
2,8845639.7,IDLE,5,0,0
3,8845639.7,IDLE,5,0,0
4,8845639.7,IDLE,5,0,0
5,8845639.7,IDLE,5,0,0
6,8845639.7,IDLE,5,0,0
7,8845639.7,IDLE,5,0,0
8,8845639.7,IDLE,5,0,0
9,8845639.7,IDLE,5,0,0
10,8845639.7,IDLE,5,0,0
11,8845639.7,IDLE,5,0,0
12,8845639.7,IDLE,5,0,0
13,8845639.7,IDLE,5,0,0
14,8845639.7,IDLE,5,0,0
15,8845639.7,IDLE,5,0,0
16,8845639.7,IDLE,5,0,0
17,8845639.7,IDLE,5,0,0
18,8845639.7,IDLE,5,0,0
19,8845639.7,IDLE,5,0,0
20,8845639.7,IDLE,5,0,0
21,8845639.7,IDLE,5,0,0
22,8845639.7,IDLE,5,0,0
23,8845639.7,IDLE,5,0,0
24,8845639.7,IDLE,5,0,0
25,8845639.7,IDLE,5,0,0
26,8845639.7,IDLE,5,0,0
27,8845639.7,IDLE,5,0,0
28,8845639.7,IDLE,5,0,0
29,8845639.7,IDLE,5,0,0
30,8845639.7,IDLE,5,0,0
31,8845639.7,IDLE,5,0,0
0,8845639.7,COMPUTE,6,0,0
1,8845639.7,COMPUTE,6,0,0
2,8845639.7,COMPUTE,6,0,0
3,8845639.7,COMPUTE,6,0,0
4,8845639.7,COMPUTE,6,0,0
5,8845639.7,COMPUTE,6,0,0
6,8845639.7,COMPUTE,6,0,0
7,8845639.7,COMPUTE,6,0,0
8,8845639.7,COMPUTE,6,0,0
9,8845639.7,COMPUTE,6,0,0
10,8845639.7,COMPUTE,6,0,0
11,8845639.7,COMPUTE,6,0,0
12,8845639.7,COMPUTE,6,0,0
13,8845639.7,COMPUTE,6,0,0
14,8845639.7,COMPUTE,6,0,0
15,8845639.7,COMPUTE,6,0,0
16,8845639.7,COMPUTE,6,0,0
17,8845639.7,COMPUTE,6,0,0
18,8845639.7,COMPUTE,6,0,0
19,8845639.7,COMPUTE,6,0,0
20,8845639.7,COMPUTE,6,0,0
21,8845639.7,COMPUTE,6,0,0
22,8845639.7,COMPUTE,6,0,0
23,8845639.7,COMPUTE,6,0,0
24,8845639.7,COMPUTE,6,0,0
25,8845639.7,COMPUTE,6,0,0
26,8845639.7,COMPUTE,6,0,0
27,8845639.7,COMPUTE,6,0,0
28,8845639.7,COMPUTE,6,0,0
29,8845639.7,COMPUTE,6,0,0
30,8845639.7,COMPUTE,6,0,0
31,8845639.7,COMPUTE,6,0,0
0,8845639.7,SEND+RECV,6,31,3
1,8845639.7,SEND+RECV,6,31,3
2,8845639.7,SEND+RECV,6,31,3
3,8845639.7,SEND+RECV,6,31,3
4,8845639.7,RECV,6,0,4
5,8845639.7,RECV,6,0,4
6,8845639.7,RECV,6,0,4
7,8845639.7,RECV,6,0,4
8,8845639.7,RECV,6,0,4
9,8845639.7,RECV,6,0,4
10,8845639.7,RECV,6,0,4
11,8845639.7,RECV,6,0,4
12,8845639.7,RECV,6,0,4
13,8845639.7,RECV,6,0,4
14,8845639.7,RECV,6,0,4
15,8845639.7,RECV,6,0,4
16,8845639.7,RECV,6,0,4
17,8845639.7,RECV,6,0,4
18,8845639.7,RECV,6,0,4
19,8845639.7,RECV,6,0,4
20,8845639.7,RECV,6,0,4
21,8845639.7,RECV,6,0,4
22,8845639.7,RECV,6,0,4
23,8845639.7,RECV,6,0,4
24,8845639.7,RECV,6,0,4
25,8845639.7,RECV,6,0,4
26,8845639.7,RECV,6,0,4
27,8845639.7,RECV,6,0,4
28,8845639.7,RECV,6,0,4
29,8845639.7,RECV,6,0,4
30,8845639.7,RECV,6,0,4
31,8845639.7,RECV,6,0,4
0,10342481.9,IDLE,6,0,0
1,10342481.9,IDLE,6,0,0
2,10342481.9,IDLE,6,0,0
3,10342481.9,IDLE,6,0,0
4,10342481.9,IDLE,6,0,0
5,10342481.9,IDLE,6,0,0
6,10342481.9,IDLE,6,0,0
7,10342481.9,IDLE,6,0,0
8,10342481.9,IDLE,6,0,0
9,10342481.9,IDLE,6,0,0
10,10342481.9,IDLE,6,0,0
11,10342481.9,IDLE,6,0,0
12,10342481.9,IDLE,6,0,0
13,10342481.9,IDLE,6,0,0
14,10342481.9,IDLE,6,0,0
15,10342481.9,IDLE,6,0,0
16,10342481.9,IDLE,6,0,0
17,10342481.9,IDLE,6,0,0
18,10342481.9,IDLE,6,0,0
19,10342481.9,IDLE,6,0,0
20,10342481.9,IDLE,6,0,0
21,10342481.9,IDLE,6,0,0
22,10342481.9,IDLE,6,0,0
23,10342481.9,IDLE,6,0,0
24,10342481.9,IDLE,6,0,0
25,10342481.9,IDLE,6,0,0
26,10342481.9,IDLE,6,0,0
27,10342481.9,IDLE,6,0,0
28,10342481.9,IDLE,6,0,0
29,10342481.9,IDLE,6,0,0
30,10342481.9,IDLE,6,0,0
31,10342481.9,IDLE,6,0,0
0,10342481.9,SEND+RECV,7,3,31
1,10342481.9,SEND+RECV,7,3,31
2,10342481.9,SEND+RECV,7,3,31
3,10342481.9,SEND+RECV,7,3,31
4,10342481.9,SEND,7,4,0
5,10342481.9,SEND,7,4,0
6,10342481.9,SEND,7,4,0
7,10342481.9,SEND,7,4,0
8,10342481.9,SEND,7,4,0
9,10342481.9,SEND,7,4,0
10,10342481.9,SEND,7,4,0
11,10342481.9,SEND,7,4,0
12,10342481.9,SEND,7,4,0
13,10342481.9,SEND,7,4,0
14,10342481.9,SEND,7,4,0
15,10342481.9,SEND,7,4,0
